emotion,wav_mean,melspectrogram,mfcc,Spectral_contrast,Tonnetz,contrast,stft,tonnetz,spectral_contrast
neutral,0.021068179979920387,0.13845254480838776,-5.612327575683594,0.0,0.0,98.74899573491867,(1.0346370800107252e-05+3.5834291338687763e-06j),-0.02160022636170685,98.74899573491867
sad,0.013622556813061237,0.06353278458118439,-6.603074550628662,0.0,0.0,96.84400390819587,(2.5545209609845188e-06+7.3819278441078495e-06j),-0.010164833135277846,96.84400390819587
angry,0.04548254981637001,0.654017448425293,-4.689946174621582,0.0,0.0,102.99326686599557,(-9.070232772501186e-05+1.6082878573797643e-05j),-0.03535851466047597,102.99326686599557
disgust,0.008608941920101643,0.02385547198355198,-6.280289173126221,0.0,0.0,96.70198063458716,(-1.599098504811991e-05-3.644745220299228e-06j),-0.0013651591446181745,96.70198063458716
fear,0.012891300953924656,0.05419756472110748,-6.034810543060303,0.0,0.0,98.23518342765828,(-2.273091013194062e-06-4.406633706821594e-06j),-0.01931758225887322,98.23518342765828
happy,0.016274703666567802,0.0826825350522995,-5.175216197967529,0.0,0.0,99.13868536776678,(-2.0959718312951736e-05-1.6996956730963575e-07j),-0.003412593464060875,99.13868536776678
neutral,0.016590062528848648,0.08871656656265259,-5.352786540985107,0.0,0.0,98.71502875903877,(-3.564718645066023e-05+9.606595085642766e-06j),0.006911911575943425,98.71502875903877
sad,0.008656695485115051,0.023934122174978256,-6.090363502502441,0.0,0.0,96.43334608748913,(3.8670009416819084e-06-4.606910351867555e-06j),-0.013927354177797084,96.43334608748913
angry,0.03397507965564728,0.4187554717063904,-5.089029312133789,0.0,0.0,101.67553136423655,(-6.347707312670536e-06+7.656668458366767e-06j),0.03136308247607123,101.67553136423655
disgust,0.01931910403072834,0.13923141360282898,-4.963305950164795,0.0,0.0,99.3143455859846,(-2.117651456501335e-05-6.824228876212146e-06j),0.0017314422525374618,99.3143455859846
fear,0.015077314339578152,0.08524508029222488,-5.157288551330566,0.0,0.0,98.53356444969225,(-2.0359372854272806e-07+1.1714220818248577e-05j),-0.017436947672185104,98.53356444969225
happy,0.011442677117884159,0.050277918577194214,-5.563867568969727,0.0,0.0,97.58153690628053,(-7.100364655343583e-06-1.603553755558096e-05j),-0.010319873260434247,97.58153690628053
neutral,0.012596343643963337,0.05864378437399864,-6.084632873535156,0.0,0.0,97.5698672301141,(2.3120406694943085e-05+5.282570327835856e-06j),0.005275897296471162,97.5698672301141
sad,0.006569949444383383,0.014446458779275417,-6.512465000152588,0.0,0.0,94.89252953915015,(-1.5991607142495923e-05-4.468423867365345e-06j),-0.023003131567657226,94.89252953915015
angry,0.06245023012161255,1.2935245037078857,-4.177595615386963,0.0,0.0,104.0881548311307,(-2.083920298900921e-05-8.15035673440434e-06j),0.013309093467430838,104.0881548311307
disgust,0.024496695026755333,0.17355573177337646,-5.09460973739624,0.0,0.0,100.02094183759213,(-5.607504863291979e-05+1.6573123502894305e-05j),0.004464472666226672,100.02094183759213
fear,0.030308356508612633,0.28083789348602295,-5.630576133728027,0.0,0.0,100.31040944392677,(3.313055640319362e-05+6.121871138020651e-06j),-0.04051678015583599,100.31040944392677
happy,0.020860806107521057,0.15153628587722778,-5.365603446960449,0.0,0.0,98.99275432048297,(1.0077562365040649e-05-1.1447327779023908e-05j),-0.018167559499746456,98.99275432048297
neutral,0.01634736731648445,0.08864372223615646,-5.995068073272705,0.0,0.0,98.3342638305097,(1.0373806617280934e-05+1.6306030374835245e-05j),0.003782173968549204,98.3342638305097
sad,0.00988533440977335,0.032665908336639404,-6.7778801918029785,0.0,0.0,95.8947661700147,(-9.310150744568091e-06+1.8960911347676301e-06j),-0.014392034845919792,95.8947661700147
angry,0.05187709257006645,1.0914645195007324,-4.462752342224121,0.0,0.0,103.22692355162529,(9.1095313337064e-07+1.3752994163951371e-05j),0.015677306213214517,103.22692355162529
disgust,0.018749386072158813,0.160942941904068,-5.2560224533081055,0.0,0.0,98.74430700224688,(-4.5163269533077255e-05+1.4631497833761387e-05j),-0.005583137454895748,98.74430700224688
fear,0.01413009688258171,0.07819423824548721,-5.455421447753906,0.0,0.0,97.35951640849464,(-1.1505388101795688e-05-1.3818530533171725e-06j),-0.013795209055221075,97.35951640849464
happy,0.01725851371884346,0.11176192760467529,-5.744838237762451,0.0,0.0,98.67213858324193,(-1.269048084395763e-06+9.947210855898447e-06j),0.003911936237066395,98.67213858324193
neutral,0.017100274562835693,0.1250963658094406,-5.101861000061035,0.0,0.0,97.45057305386123,(-4.515724867815152e-05-1.8695480321184732e-05j),-0.0014371266075785731,97.45057305386123
sad,0.007377319503575563,0.01764202117919922,-6.495198726654053,0.0,0.0,95.21348484792591,(4.19104208049248e-06+1.367665618090541e-06j),-0.034904948795634466,95.21348484792591
angry,0.10942386835813522,4.767739772796631,-4.465060234069824,0.0,0.0,105.41972810406642,(1.0589695193630178e-05-2.457941991451662e-05j),-0.021490424278732198,105.41972810406642
disgust,0.013084939680993557,0.06561200320720673,-6.269853115081787,0.0,0.0,97.51979770427877,(2.785586184472777e-05-6.319640760921175e-06j),-0.019089078501915265,97.51979770427877
fear,0.016380256041884422,0.10304225981235504,-5.73885440826416,0.0,0.0,98.01108712366457,(1.4316639862954617e-05+4.475057266972726e-06j),0.00030589617638875104,98.01108712366457
happy,0.013120263814926147,0.0702902227640152,-6.063590049743652,0.0,0.0,96.88179862252879,(-3.2576779631199315e-05-4.798187546839472e-06j),-0.006172466520045258,96.88179862252879
neutral,0.01585448533296585,0.07743877917528152,-5.944355010986328,0.0,0.0,98.34306729969515,(-4.01415809392347e-06+3.621001098963461e-07j),-0.008194187212333344,98.34306729969515
sad,0.008477247320115566,0.026421833783388138,-6.518673896789551,0.0,0.0,95.31177520438766,(7.690000529692043e-07-1.2631697245524265e-05j),-0.015045956613182197,95.31177520438766
angry,0.059465233236551285,1.4245702028274536,-4.633797645568848,0.0,0.0,103.01367939749014,(-9.740424502524547e-06-1.8163691493100487e-05j),-0.004292675379735486,103.01367939749014
disgust,0.016988249495625496,0.10730763524770737,-5.8043532371521,0.0,0.0,97.97867777649685,(-5.0728816859191284e-05+3.171146545355441e-06j),0.0370509951057826,97.97867777649685
fear,0.02604122832417488,0.23819315433502197,-5.351882457733154,0.0,0.0,100.35896900914645,(-3.289110100013204e-05-1.7200878573930822e-05j),0.02158430850941892,100.35896900914645
happy,0.030794057995080948,0.34461092948913574,-4.602726936340332,0.0,0.0,101.16970482444712,(6.12167013969156e-06+2.965447265523835e-06j),-0.0015634871249633915,101.16970482444712
neutral,0.017358889803290367,0.10278499126434326,-5.690572261810303,0.0,0.0,98.23126178909092,(1.5250310752890073e-05-7.1528515945828985e-06j),-0.03247646980890151,98.23126178909092
sad,0.015739642083644867,0.08612389117479324,-5.92128324508667,0.0,0.0,97.51043864164548,(5.81619997319649e-06+1.256419000128517e-05j),-0.008129751055993256,97.51043864164548
angry,0.03263444826006889,0.40179064869880676,-5.14224910736084,0.0,0.0,101.11512974082565,(-3.067458237637766e-05+2.480166222085245e-05j),0.0027144628768215532,101.11512974082565
disgust,0.020857950672507286,0.1942964345216751,-5.349481105804443,0.0,0.0,98.1415099162209,(-9.349912943434902e-06-4.926758720102953e-06j),-0.03533996343249881,98.1415099162209
fear,0.026139888912439346,0.21596235036849976,-5.3712358474731445,0.0,0.0,100.61917047251293,(-2.7153089831699617e-05-5.468542894959683e-06j),0.008722424002524187,100.61917047251293
happy,0.012062180787324905,0.05647405982017517,-5.5901923179626465,0.0,0.0,96.80871489426907,(-3.356667002663016e-05-1.6919997506192885e-05j),-0.009785417115788406,96.80871489426907
neutral,0.013549881055951118,0.0744757279753685,-5.671675205230713,0.0,0.0,97.6580290094921,(-1.9152679669787176e-05+2.3814791347831488e-05j),-0.0027604514978864345,97.6580290094921
sad,0.005918951705098152,0.010777067393064499,-6.553572177886963,0.0,0.0,94.64659294365389,(-1.1759016160795e-05+7.947580343170557e-06j),-0.023208790774245546,94.64659294365389
angry,0.04695579782128334,1.0668894052505493,-4.677478790283203,0.0,0.0,101.85461586551696,(-1.18084690257092e-05-2.4770176878519123e-06j),0.006439282667506085,101.85461586551696
disgust,0.01310793124139309,0.06212405115365982,-5.717791557312012,0.0,0.0,98.11618668030432,(1.6952730220509693e-05-6.728995231242152e-06j),0.0052102686583223945,98.11618668030432
fear,0.021885884925723076,0.27829647064208984,-5.74549674987793,0.0,0.0,98.35919251669235,(2.9365752197918482e-05-9.778814273886383e-06j),-0.020406194737143005,98.35919251669235
happy,0.017927980050444603,0.1472046822309494,-5.475857257843018,0.0,0.0,98.70001053612097,(3.732640470843762e-05+1.81214022632048e-06j),-0.02529712193693719,98.70001053612097
neutral,0.010108024813234806,0.038792774081230164,-5.8291192054748535,0.0,0.0,97.08279376994464,(-1.911741856019944e-05-2.7946658519795164e-05j),-0.004305963583388656,97.08279376994464
sad,0.005284181796014309,0.008973699994385242,-6.685197353363037,0.0,0.0,94.12539275766252,(6.4074297370098066e-06-5.2200981315309036e-08j),-0.02761908937664043,94.12539275766252
angry,0.07594354450702667,1.679745078086853,-4.860177040100098,0.0,0.0,104.0686936407093,(-5.2338775276439264e-05+1.4211082088877447e-05j),-0.008035661523420728,104.0686936407093
disgust,0.012075521051883698,0.047346655279397964,-5.437020301818848,0.0,0.0,97.00594819336051,(-3.1446317734662443e-05-1.4775102386010985e-07j),-0.003980342240032298,97.00594819336051
fear,0.020426973700523376,0.13853371143341064,-5.108578205108643,0.0,0.0,99.13291043130971,(-4.012103454442695e-05+3.57933481609507e-06j),-0.008538879825797888,99.13291043130971
happy,0.03150814771652222,0.32314130663871765,-4.572518348693848,0.0,0.0,101.24801922082638,(-3.283709884271957e-05-1.1633485428319545e-06j),-0.0051646371363369085,101.24801922082638
neutral,0.012921777553856373,0.05959977209568024,-6.118986129760742,0.0,0.0,97.33856420387674,(1.0098933671542909e-05+1.3737004337599501e-05j),-0.012487864662935897,97.33856420387674
sad,0.008625946938991547,0.027077917009592056,-6.350268840789795,0.0,0.0,95.78689562145232,(2.748158476606477e-05-2.519148802093696e-05j),-0.006825532243393643,95.78689562145232
angry,0.03713781014084816,0.7163709402084351,-5.023037910461426,0.0,0.0,100.46969500082139,(6.593424586753827e-06-1.3497618738256278e-06j),0.004960039530688502,100.46969500082139
disgust,0.013098298572003841,0.05629365146160126,-5.757876396179199,0.0,0.0,97.4974989448988,(-1.3686728379980195e-05+5.937737114436459e-06j),-0.004867339754291012,97.4974989448988
fear,0.03740405663847923,0.5041714310646057,-5.434055805206299,0.0,0.0,100.42242648396545,(-2.9125396395102143e-05+2.0459053757804213e-06j),-0.013043555551589175,100.42242648396545
happy,0.04131626710295677,0.6668761372566223,-5.392706871032715,0.0,0.0,101.19782553655747,(-7.024137630651239e-06+1.762121610227041e-05j),-0.024319041630047906,101.19782553655747
neutral,0.020701048895716667,0.18160253763198853,-5.427731513977051,0.0,0.0,98.86296288431829,(-2.6576437448966317e-05-4.5957285692566074e-06j),-0.004651717833143232,98.86296288431829
sad,0.012716881930828094,0.054647643119096756,-5.928972244262695,0.0,0.0,97.08505891407994,(-3.676187770906836e-05-1.1597472621360794e-05j),-0.030067736351654047,97.08505891407994
angry,0.14286352694034576,5.359506130218506,-3.997837781906128,0.0,0.0,106.1454346306729,(-0.00011800277570728213+1.6244726793956943e-05j),0.010607032617229084,106.1454346306729
angry,0.019385721534490585,0.12198972702026367,-5.572719573974609,0.0,0.0,98.35178569293696,(-4.527140481513925e-05+1.4753753021068405e-05j),-0.013327245697463642,98.35178569293696
angry,0.04442267492413521,0.9106364250183105,-5.399659156799316,0.0,0.0,100.37097559999934,(-5.461125329020433e-05+1.69101549545303e-05j),0.005019028629296709,100.37097559999934
disgust,0.06722434610128403,1.3667974472045898,-5.544349193572998,0.0,0.0,103.285476356104,(-7.519282371504232e-05+3.6649635148933157e-06j),-0.030018029869966906,103.285476356104
disgust,0.011600105091929436,0.052859388291835785,-6.5290093421936035,0.0,0.0,95.37882600834283,(-2.034989392996067e-06-8.051933036767878e-06j),-0.018118500054411346,95.37882600834283
disgust,0.03245588392019272,0.39497482776641846,-4.910209655761719,0.0,0.0,101.22161955181029,(-5.148227501194924e-05-7.385347089439165e-06j),0.013795270451901737,101.22161955181029
fear,0.08669330179691315,2.034137487411499,-4.80526065826416,0.0,0.0,104.16074361569505,(-3.739927342394367e-05-4.039233772346051e-06j),0.012054311764888264,104.16074361569505
fear,0.01645209640264511,0.10991282761096954,-5.861883640289307,0.0,0.0,97.60828857310878,(-1.3474055776896421e-05-2.1735465907113394e-06j),0.0009504267187228915,97.60828857310878
fear,0.02750845067203045,0.24933722615242004,-5.251248359680176,0.0,0.0,99.1153924630653,(1.5697012713644654e-05+1.2620100278581958e-05j),0.02235167054768142,99.1153924630653
happy,0.033685531467199326,0.3913643956184387,-5.301055908203125,0.0,0.0,100.67591986234129,(-2.9078730221954174e-05+6.23571304458892e-06j),-0.022401717036289806,100.67591986234129
happy,0.016363613307476044,0.09759729355573654,-5.129390716552734,0.0,0.0,97.37725127163978,(-1.5994408386177383e-05+8.60950876813149e-06j),-0.00839126867696202,97.37725127163978
happy,0.01831771805882454,0.10749989748001099,-6.115293979644775,0.0,0.0,98.54776997370206,(-3.7621601222781464e-05-3.152173121634405e-06j),-0.03181560242328651,98.54776997370206
neutral,0.014467937871813774,0.06370796263217926,-6.268482208251953,0.0,0.0,97.6590319175021,(-1.8672519217943773e-05+9.233537639374845e-06j),-0.012072346537323102,97.6590319175021
sad,0.01449183002114296,0.08032065629959106,-6.553854465484619,0.0,0.0,96.89213474400147,(-2.7306041374686174e-05+1.6996864360407926e-06j),-0.022994657700752524,96.89213474400147
sad,0.009740317240357399,0.03481701761484146,-5.741641521453857,0.0,0.0,95.68291852339705,(-5.89518022025004e-05-1.2103025255782995e-05j),-0.026860863042234773,95.68291852339705
sad,0.010392353869974613,0.04351694881916046,-6.549854278564453,0.0,0.0,95.71291863135376,(4.938298729939561e-07+7.527486559411045e-06j),-0.0015618577283882246,95.71291863135376
angry,0.06500820070505142,1.5952122211456299,-4.608455181121826,0.0,0.0,102.62949657974066,(0.00010958263010252267-4.0046623325906694e-05j),-0.012465521733743013,102.62949657974066
disgust,0.020019998773932457,0.1218898594379425,-5.8788957595825195,0.0,0.0,98.46616377769463,(-1.1999467460555024e-05+2.9831703614036087e-06j),-0.0019682511141762135,98.46616377769463
fear,0.07500950247049332,1.7298296689987183,-6.050008773803711,0.0,0.0,101.83783827807895,(5.346388934412971e-05+5.957482244411949e-06j),-0.05879837814357052,101.83783827807895
happy,0.0323975495994091,0.3356338143348694,-5.518243789672852,0.0,0.0,100.22532276243915,(1.7888112779473886e-05-9.781404514797032e-06j),-0.03976297149245746,100.22532276243915
neutral,0.019347235560417175,0.12607169151306152,-5.924105644226074,0.0,0.0,98.85922830587303,(1.7706023527352954e-06+1.5295492630684748e-05j),0.01743461721012567,98.85922830587303
sad,0.024352433159947395,0.19363075494766235,-5.3971991539001465,0.0,0.0,98.73892692256426,(9.117606168729253e-06-4.857030035054777e-06j),-0.028263728011682893,98.73892692256426
angry,0.052929289638996124,0.7333350777626038,-5.043933868408203,0.0,0.0,102.29390316401053,(-4.293390884413384e-05-5.48869684280362e-06j),0.01587494358989411,102.29390316401053
disgust,0.013859689235687256,0.06223778799176216,-6.287667274475098,0.0,0.0,97.62690289099352,(-4.733866717288038e-06+9.266121196560562e-06j),-0.024028399733094327,97.62690289099352
fear,0.013383298180997372,0.06025581434369087,-6.225655555725098,0.0,0.0,98.21003228455902,(-2.619448241603095e-05-2.505425300114439e-06j),-0.00029658640542622877,98.21003228455902
happy,0.022887839004397392,0.1532084345817566,-5.879079341888428,0.0,0.0,99.70006593959974,(-5.917543239775114e-05+7.37394066163688e-06j),-0.017745104639748873,99.70006593959974
neutral,0.021441850811243057,0.12282951176166534,-5.5243988037109375,0.0,0.0,99.33024929075899,(-1.9248809621785767e-05+3.0854250780976145e-06j),-0.006720863692783825,99.33024929075899
sad,0.010380474850535393,0.03348391130566597,-5.735681056976318,0.0,0.0,96.94826011171996,(-2.6945219360641204e-05+1.585522659297567e-05j),-0.016495893778673488,96.94826011171996
angry,0.03965428099036217,0.5476243495941162,-5.161526203155518,0.0,0.0,101.63558511643203,(2.1485779143404216e-05-1.1575898497540038e-05j),-0.01288049944878436,101.63558511643203
disgust,0.017339114099740982,0.12385691702365875,-5.461779594421387,0.0,0.0,97.83152591609667,(-4.144975264352979e-06+5.076583875052165e-06j),-0.01928841161468055,97.83152591609667
fear,0.047025520354509354,0.8474022150039673,-5.371520042419434,0.0,0.0,101.2089848399174,(-7.239280239446089e-05-3.0519499887304846e-06j),-0.02165631455405789,101.2089848399174
happy,0.031149033457040787,0.4003809690475464,-5.762607097625732,0.0,0.0,99.72979099957287,(-1.666469756855804e-06+1.4183163330017123e-05j),-0.024759293478548463,99.72979099957287
neutral,0.021528001874685287,0.18067577481269836,-5.358026504516602,0.0,0.0,98.83567213437469,(2.6423338567838073e-05-3.846492836601101e-05j),-0.001563353391498895,98.83567213437469
sad,0.016876520588994026,0.10396088659763336,-6.111003875732422,0.0,0.0,97.80164843440987,(2.9559034373960458e-05+1.1459457709861454e-05j),-0.0053667590020356785,97.80164843440987
